5,13,2Sam 13-14,Luke 23:26-56
5,14,2Sam 15-16,Luke 24:1-12
5,15,2Sam 17-18,Luke 24:13-53
5,16,2Sam 19-20,John 1:1-10
5,17,2Sam 21-22,John 1:11-34
5,18,2Sam 23-24,John 1:35-51
5,19,1Kgs 1,John 2
5,20,1Kgs 2-3,John 3:1-21
5,21,1Kgs 4-5,John 3:22-36
5,22,1Kgs 6-7,John 4:1-42
5,23,1Kgs 8,John 4:43-54
5,24,1Kgs 9,John 5:1-15
5,25,1Kgs 10-11,John 5:16-47
5,26,1Kgs 12-13,John 6:1-15
5,27,1Kgs 14-15,John 6:16-59
5,28,1Kgs 16-17,John 6:60-71
5,29,1Kgs 18,John 7:1-9
5,30,1Kgs 19-20,John 7:10-24
5,31,1Kgs 21-22,John 7:25-53
6,1,2Kgs 1-2,John 8:1-11
6,2,2Kgs 3-4,John 8:12-36
6,3,2Kgs 5-6,John 8:37-59
6,4,2Kgs 7-9,John 9:1-34
6,5,2Kgs 10,John 9:35-41
6,6,2Kgs 11-13,John 10
6,7,2Kgs 14-15,John 11:1-16
6,8,2Kgs 16-17,John 11:17-37
6,9,2Kgs 18-19,John 11:38-57
6,10,2Kgs 20-21,John 12:1-11
6,11,2Kgs 22-25,John 12:12-50
6,12,1Chr 1,John 13:1-20
6,13,1Chr 2,John 13:21-38
6,14,1Chr 3-4,John 14
6,15,1Chr 5-6,John 15:1-17
6,16,1Chr 7,John 15:18-27
6,17,1Chr 8,John 16
6,18,1Chr 9,John 17
6,19,1Chr 10-11,John 18:1-11
6,20,1Chr 12-13,John 18:12-40
6,21,1Chr 14-16,John 19:1-16
6,22,1Chr 17-18,John 19:17-42
6,23,1Chr 19-21,John 20
6,24,1Chr 22-24,John 21:1-14
6,25,1Chr 25-26,John 21:15-25
6,26,1Chr 27-29,Acts 1
6,27,2Chr 1-2,Acts 2:1-36
6,28,2Chr 3-5,Acts 2:37-47
6,29,2Chr 6-7,Acts 3
6,30,2Chr 8-10,Acts 4:1-22
7,1,2Chr 11-13,Acts 4:23-37
7,2,2Chr 14-17,Acts 5:1-16
7,3,2Chr 18-20,Acts 5:17-42
7,4,2Chr 21-22,Acts 6:1-7:16
7,5,2Chr 23-25,Acts 7:17-29
7,6,2Chr 26-28,Acts 7:30-60
7,7,2Chr 29-30,Acts 8:1-13
7,8,2Chr 31-32,Acts 8:14-40
7,9,2Chr 33-36,Acts 9:1-16
7,10,Ezra 1-2,Acts 9:17-43
7,11,Ezra 3,Acts 10:1-23
7,12,Ezra 4-6,Acts 10:24-48
7,13,Ezra 7-8,Acts 11
