5,20,시 5,시 38,시 41-42,요 3:1-21
5,21,삼하 22-23,시 57,요 3:22-36
5,22,시 95,시 97-99,요 4:1-42
5,23,삼하 24,대상 21-22,시 30,요 4:43-54
5,24,시 108-110,요 5:1-15
5,25,대상 23-25,요 5:16-47
5,26,시 131,시 138-139,시 143-145,요 6:1-15
5,27,대상 26-29,시 127,요 6:16-59
5,28,시 111-118,요 6:60-71
5,29,왕상 1-2,시 37,시 71,시 94,요 7:1-9
5,30,시 119:1-88,요 7:10-24
5,31,왕상 3-4,대하 1,시 72,요 7:25-53
6,1,시 119:89-176,요 8:1-11
6,2,아 1-8,요 8:12-36
6,3,잠 1-3,요 8:37-59
6,4,잠 4-6,요 9:1-34
6,5,잠 7-9,요 9:35-41
6,6,잠 10-12,요 10
6,7,잠 13-15,요 11:1-16
6,8,잠 16-18,요 11:17-37
6,9,잠 19-21,요 11:38-57
6,10,잠 22-24,요 12:1-11
6,11,왕상 5-6,대하 2-3,요 12:12-50
6,12,왕상 7,대하 4,요 13:1-20
6,13,왕상 8,대하 5,요 13:21-38
6,14,대하 6-7,시 136,요 14
6,15,시 134,시 146-150,요 15:1-17
6,16,왕상 9,대하 8,요 15:18-27
6,17,잠 25-26,요 16
6,18,잠 27-29,요 17
6,19,전 1-6,요 18:1-11
6,20,전 7-12,요 18:12-40
6,21,왕상 10-11,대하 9,요 19:1-16
6,22,잠 30-31,요 19:17-42
6,23,왕상 12-14,요 20
6,24,대하 10-12,요 21:1-14
6,25,왕상 15:1-24,대하 13-16,요 21:15-25
6,26,왕상 15:25-16:34,대하 17,행 1
6,27,왕상 17-19,행 2:1-36
6,28,왕상 20-21,행 2:37-47
6,29,왕상 22,대하 18,행 3
6,30,대하 19-23,행 4:1-22
7,1,옵 1,시 82-83,행 4:23-37
7,2,왕하 1-4,행 5:1-16
7,3,왕하 5-8,행 5:17-42
7,4,왕하 9-11,행 6:1-7:16
7,5,왕하 12-13,대하 24,행 7:17-29
7,6,왕하 14,대하 25,행 7:30-60
7,7,욘 1-4,행 8:1-13
7,8,왕하 15,대하 26,행 8:14-40
7,9,사 1-4,행 9:1-16
7,10,사 5-8,행 9:17-43
7,11,암 1-5,행 10:1-23
7,12,암 6-9,행 10:24-48
7,13,대하 27,사 9-12,행 11
7,14,미 1-7,행 12:1-19
7,15,대하 28,왕하 16-17,행 12:20-25
7,16,사 13-17,행 13:1-42
7,17,사 18-22,행 13:43-52
7,18,사 23-27,행 14
7,19,왕하 18:1-8,대하 29-31,시 48,행 15:1-21
7,20,호 1-7,행 15:22-41
7,21,호 8-14,행 16:1-10
7,22,사 28-30,행 16:11-40
7,23,사 31-34,행 17
7,24,사 35-36,행 18:1-11
7,25,사 37-39,시 76,행 18:12-28
7,26,사 40-43,행 19:1-22
7,27,사 44-48,행 19:23-41
7,28,왕하 18:9-19:37,시 46,시 80,시 135,행 20
7,29,사 49-53,행 21:1-6
7,30,사 54-58,행 21:7-40
7,31,사 59-63,행 22
8,1,사 64-66,행 23:1-11
8,2,왕하 20-21,행 23:12-35
8,3,대하 32-33,행 24
8,4,나 1-3,행 25:1-12
8,5,왕하 22-23,대하 34-35,행 25:13-27,
8,6,습 1-3,행 26
8,7,렘 1-3,행 27:1-26
8,8,렘 4-6,행 27:27-44
8,9,렘 7-9,행 28
8,10,렘 10-13,롬 1:1-7
8,11,렘 14-17,롬 1:8-32
8,12,렘 18-22,롬 2
8,13,렘 23-25,롬 3:1-20
8,14,렘 26-29,롬 3:21-31
8,15,렘 30-31,롬 4,
8,16,렘 32-34,롬 5
8,17,렘 35-37,롬 6
8,18,렘 38-40,시 74,시 79,롬 7
8,19,왕하 24-25,대하 36,롬 8:1-17
8,20,합 1-3,롬 8:18-39
8,21,렘 41-45,롬 9
8,22,렘 46-48,롬 10
8,23,렘 49-50,롬 11:1-10
8,24,렘 51-52,롬 11:11-36
8,25,애 1:1-3:36,롬 12
8,26,애 3:37-5:22,롬 13-14
8,27,겔 1-4,롬 15:1-13
8,28,겔 5-8,롬 15:14-33
8,29,겔 9-12,롬 16
8,30,겔 13-15,고전 1
8,31,겔 16-17,고전 2
9,1,겔 18-19,고전 3,
9,2,겔 20-21,고전 4
9,3,겔 22-23,고전 5,
9,4,겔 24-27,고전 6
9,5,겔 28-31,고전 7:1-24
9,6,겔 32-34,고전 7:25-40
9,7,겔 35-37,고전 8-9,
9,8,겔 38-39,고전 10:1-22
9,9,겔 40-41,고전 10:23-33
9,10,겔 42-43,고전 11
9,11,겔 44-45,고전 12:1-11
9,12,겔 46-48,고전 12:12-31
9,13,욜 1-3,고전 13:1-13,고전 14:1-25
9,14,단 1-3,고전 14:26-40
9,15,단 4-6,고전 15:1-11
9,16,단 7-9,고전 15:12-34
9,17,단 10-12,고전 15:35-58
9,18,스 1-3,고전 16
9,19,스 4-6,시 137,고후 1
9,20,학 1-2,고후 2
9,21,슥 1-7,고후 3
9,22,슥 8-14,고후 4
9,23,에 1-5,고후 5
9,24,에 6-10,고후 6
9,25,스 7-10,고후 7-8
9,26,느 1-5,고후 9
9,27,느 6-7,고후 10
